row_id,service,zone,weight_lbs,packaging,rate_usd,page,source_row,source_data,extraction_method
1329,home_delivery,2,114,FedEx Tube,226.22,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1330,home_delivery,2,114,Your Packaging,456.94,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1331,ground,2,115,FedEx Envelope,460.83,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1332,ground,2,115,FedEx Pak,94.01,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1333,ground,2,115,FedEx Box,206.96,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1334,ground,2,115,FedEx Tube,227.67,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1335,ground,2,115,Your Packaging,460.83,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1336,home_delivery,2,115,FedEx Envelope,460.83,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1337,home_delivery,2,115,FedEx Pak,94.01,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1338,home_delivery,2,115,FedEx Box,206.96,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1339,home_delivery,2,115,FedEx Tube,227.67,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1340,home_delivery,2,115,Your Packaging,460.83,pdf_page_111,14,"['', '115', '460.83', '94.01', '206.96', '227.67', '460.83', '75.87', '206.96', '']",pdfplumber
1341,ground,2,121,FedEx Envelope,485.05,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1342,ground,2,121,FedEx Pak,103.01,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1343,ground,2,121,FedEx Box,215.84,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1344,ground,2,121,FedEx Tube,236.20,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1345,ground,2,121,Your Packaging,485.05,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1346,home_delivery,2,121,FedEx Envelope,485.05,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1347,home_delivery,2,121,FedEx Pak,103.01,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1348,home_delivery,2,121,FedEx Box,215.84,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1349,home_delivery,2,121,FedEx Tube,236.20,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1350,home_delivery,2,121,Your Packaging,485.05,pdf_page_111,16,"['', '121', '485.05', '103.01', '215.84', '236.20', '485.05', '82.86', '215.84', '236.20\n237.49\n238.86\n240.17\n241.55']",pdfplumber
1351,ground,2,122,FedEx Envelope,493.76,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1352,ground,2,122,FedEx Pak,104.00,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1353,ground,2,122,FedEx Box,217.33,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1354,ground,2,122,FedEx Tube,237.49,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1355,ground,2,122,Your Packaging,493.76,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1356,home_delivery,2,122,FedEx Envelope,493.76,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1357,home_delivery,2,122,FedEx Pak,104.00,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1358,home_delivery,2,122,FedEx Box,217.33,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1359,home_delivery,2,122,FedEx Tube,237.49,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1360,home_delivery,2,122,Your Packaging,493.76,pdf_page_111,17,"['', '122', '493.76', '104.00', '217.33', '237.49', '493.76', '85.31', '217.33', '']",pdfplumber
1361,ground,2,123,FedEx Envelope,493.77,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1362,ground,2,123,FedEx Pak,104.04,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1363,ground,2,123,FedEx Box,218.80,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1364,ground,2,123,FedEx Tube,238.86,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1365,ground,2,123,Your Packaging,493.77,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1366,home_delivery,2,123,FedEx Envelope,493.77,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1367,home_delivery,2,123,FedEx Pak,104.04,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1368,home_delivery,2,123,FedEx Box,218.80,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1369,home_delivery,2,123,FedEx Tube,238.86,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1370,home_delivery,2,123,Your Packaging,493.77,pdf_page_111,18,"['', '123', '493.77', '104.04', '218.80', '238.86', '493.77', '85.32', '218.80', '']",pdfplumber
1371,ground,2,124,FedEx Envelope,497.43,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1372,ground,2,124,FedEx Pak,107.56,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1373,ground,2,124,FedEx Box,220.30,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1374,ground,2,124,FedEx Tube,240.17,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1375,ground,2,124,Your Packaging,497.43,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1376,home_delivery,2,124,FedEx Envelope,497.43,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1377,home_delivery,2,124,FedEx Pak,107.56,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1378,home_delivery,2,124,FedEx Box,220.30,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1379,home_delivery,2,124,FedEx Tube,240.17,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1380,home_delivery,2,124,Your Packaging,497.43,pdf_page_111,19,"['', '124', '497.43', '107.56', '220.30', '240.17', '497.43', '86.02', '220.30', '']",pdfplumber
1381,ground,2,125,FedEx Envelope,501.59,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1382,ground,2,125,FedEx Pak,108.58,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1383,ground,2,125,FedEx Box,221.80,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1384,ground,2,125,FedEx Tube,241.55,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1385,ground,2,125,Your Packaging,501.59,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1386,home_delivery,2,125,FedEx Envelope,501.59,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1387,home_delivery,2,125,FedEx Pak,108.58,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1388,home_delivery,2,125,FedEx Box,221.80,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1389,home_delivery,2,125,FedEx Tube,241.55,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1390,home_delivery,2,125,Your Packaging,501.59,pdf_page_111,20,"['', '125', '501.59', '108.58', '221.80', '241.55', '501.59', '88.12', '221.80', '']",pdfplumber
1391,ground,2,131,FedEx Envelope,531.26,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1392,ground,2,131,FedEx Pak,114.32,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1393,ground,2,131,FedEx Box,230.87,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1394,ground,2,131,FedEx Tube,251.63,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1395,ground,2,131,Your Packaging,531.26,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1396,home_delivery,2,131,FedEx Envelope,531.26,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1397,home_delivery,2,131,FedEx Pak,114.32,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1398,home_delivery,2,131,FedEx Box,230.87,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1399,home_delivery,2,131,FedEx Tube,251.63,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1400,home_delivery,2,131,Your Packaging,531.26,pdf_page_111,22,"['', '131', '531.26', '114.32', '230.87', '251.63', '531.26', '96.91', '230.87', '251.63\n251.64\n253.10\n254.60\n255.94']",pdfplumber
1401,ground,2,132,FedEx Envelope,536.03,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1402,ground,2,132,FedEx Pak,114.33,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1403,ground,2,132,FedEx Box,232.40,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1404,ground,2,132,FedEx Tube,251.64,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1405,ground,2,132,Your Packaging,536.03,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1406,home_delivery,2,132,FedEx Envelope,536.03,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1407,home_delivery,2,132,FedEx Pak,114.33,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1408,home_delivery,2,132,FedEx Box,232.40,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1409,home_delivery,2,132,FedEx Tube,251.64,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1410,home_delivery,2,132,Your Packaging,536.03,pdf_page_111,23,"['', '132', '536.03', '114.33', '232.40', '251.64', '536.03', '97.22', '232.40', '']",pdfplumber
1411,ground,2,133,FedEx Envelope,539.25,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1412,ground,2,133,FedEx Pak,117.03,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1413,ground,2,133,FedEx Box,233.86,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1414,ground,2,133,FedEx Tube,253.10,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1415,ground,2,133,Your Packaging,539.25,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1416,home_delivery,2,133,FedEx Envelope,539.25,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1417,home_delivery,2,133,FedEx Pak,117.03,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1418,home_delivery,2,133,FedEx Box,233.86,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1419,home_delivery,2,133,FedEx Tube,253.10,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1420,home_delivery,2,133,Your Packaging,539.25,pdf_page_111,24,"['', '133', '539.25', '117.03', '233.86', '253.10', '539.25', '97.23', '233.86', '']",pdfplumber
1421,ground,2,134,FedEx Envelope,539.27,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1422,ground,2,134,FedEx Pak,118.15,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1423,ground,2,134,FedEx Box,235.38,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1424,ground,2,134,FedEx Tube,254.60,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1425,ground,2,134,Your Packaging,539.27,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1426,home_delivery,2,134,FedEx Envelope,539.27,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1427,home_delivery,2,134,FedEx Pak,118.15,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1428,home_delivery,2,134,FedEx Box,235.38,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1429,home_delivery,2,134,FedEx Tube,254.60,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1430,home_delivery,2,134,Your Packaging,539.27,pdf_page_111,25,"['', '134', '539.27', '118.15', '235.38', '254.60', '539.27', '98.14', '235.38', '']",pdfplumber
1431,ground,2,135,FedEx Envelope,543.35,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1432,ground,2,135,FedEx Pak,118.43,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1433,ground,2,135,FedEx Box,236.91,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1434,ground,2,135,FedEx Tube,255.94,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1435,ground,2,135,Your Packaging,543.35,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1436,home_delivery,2,135,FedEx Envelope,543.35,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1437,home_delivery,2,135,FedEx Pak,118.43,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1438,home_delivery,2,135,FedEx Box,236.91,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1439,home_delivery,2,135,FedEx Tube,255.94,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1440,home_delivery,2,135,Your Packaging,543.35,pdf_page_111,26,"['', '135', '543.35', '118.43', '236.91', '255.94', '543.35', '99.33', '236.91', '']",pdfplumber
1441,ground,2,141,FedEx Envelope,566.64,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1442,ground,2,141,FedEx Pak,126.03,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1443,ground,2,141,FedEx Box,245.91,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1444,ground,2,141,FedEx Tube,263.90,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1445,ground,2,141,Your Packaging,566.64,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1446,home_delivery,2,141,FedEx Envelope,566.64,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1447,home_delivery,2,141,FedEx Pak,126.03,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1448,home_delivery,2,141,FedEx Box,245.91,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1449,home_delivery,2,141,FedEx Tube,263.90,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
1450,home_delivery,2,141,Your Packaging,566.64,pdf_page_111,28,"['', '141', '566.64', '126.03', '245.91', '263.90', '566.64', '107.57', '245.91', '263.90\n265.30\n266.61\n268.10\n271.06']",pdfplumber
